Library ID,Submission Year,Library Name,Street Address,City,State,Longitude,Latitude
IN0141,2015,SWAYZEE PUBLIC LIBRARY,301 SOUTH WASHINGTON STREET,SWAYZEE,IN,-85.822986,40.506452
IN0142,2015,MARION PUBLIC LIBRARY,600 SOUTH WASHINGTON STREET,MARION,IN,-85.659798,40.555884999999996
IN0143,2015,GAS CITY-MILL TOWNSHIP PUBLIC LIBRARY,135 EAST MAIN STREET,GAS CITY,IN,-85.6144307,40.4878868
IN0144,2015,JONESBORO PUBLIC LIBRARY,124 EAST 4TH STREET,JONESBORO,IN,-85.62751390000001,40.4825089
IN0145,2015,FAIRMOUNT PUBLIC LIBRARY,217 SOUTH MAIN STREET,FAIRMOUNT,IN,-85.6506651,40.4146093
IN0146,2015,VAN BUREN PUBLIC LIBRARY,115 SOUTH FIRST STREET,VAN BUREN,IN,-85.5049449,40.61738870000001
IN0147,2015,BARTON REES POGUE MEMORIAL PUBLIC LIBRARY,29 WEST WASHINGTON STREET,UPLAND,IN,-85.4968335,40.4752631
IN0148,2015,MATTHEWS PUBLIC LIBRARY,816 WEST EIGHTH STREET,MATTHEWS,IN,-85.5018271,40.3886625
IN0149,2015,MIDDLETOWN FALL CREEK TOWNSHIP PUBLIC LIBRARY,780 HIGH STREET,MIDDLETOWN,IN,-85.536926,40.056039
IN0150,2015,NEW CASTLE-HENRY COUNTY PUBLIC LIBRARY,376 SOUTH 15TH STREET,NEW CASTLE,IN,-85.3674977,39.9285479
IN0151,2015,SPICELAND TOWN-TOWNSHIP PUBLIC LIBRARY,106 WEST MAIN STREET,SPICELAND,IN,-85.43903259999999,39.838387700000006
IN0152,2015,KNIGHTSTOWN PUBLIC LIBRARY,5 EAST MAIN STREET,KNIGHTSTOWN,IN,-85.527301,39.795296
IN0153,2015,DUNKIRK PUBLIC LIBRARY,127 WEST WASHINGTON STREET,DUNKIRK,IN,-85.2112598,40.3736743
IN0154,2015,PENN TOWNSHIP PUBLIC LIBRARY,195 NORTH UNION,PENNVILLE,IN,-85.148248,40.493325
IN0155,2015,JAY COUNTY PUBLIC LIBRARY,315 NORTH SHIP STREET,PORTLAND,IN,-84.980524,40.435995
IN0156,2015,NORTH MADISON COUNTY PUBLIC LIBRARY SYSTEM,1600 MAIN STREET,ELWOOD,IN,-85.84007690000001,40.2769901
IN0157,2015,ALEXANDRIA-MONROE PUBLIC LIBRARY,117 EAST CHURCH STREET,ALEXANDRIA,IN,-85.6740138,40.2635716
IN0158,2015,ANDERSON PUBLIC LIBRARY,111 EAST 12TH STREET,ANDERSON,IN,-85.6778981,40.1041151
IN0159,2015,PENDLETON COMMUNITY PUBLIC LIBRARY,595 EAST WATER STREET,PENDLETON,IN,-85.73554,40.003735
IN0160,2015,FARMLAND PUBLIC LIBRARY,116 SOUTH MAIN STREET,FARMLAND,IN,-85.1277572,40.1882454
IN0161,2015,WINCHESTER COMMUNITY PUBLIC LIBRARY,125 NORTH EAST STREET,WINCHESTER,IN,-84.979795,40.173398
IN0162,2015,WASHINGTON TOWNSHIP PUBLIC LIBRARY,107 NORTH MAIN STREET,LYNN,IN,-84.94001,40.049071999999995
IN0163,2015,RIDGEVILLE PUBLIC LIBRARY,308 NORTH WALNUT STREET,RIDGEVILLE,IN,-85.029216,40.291531
IN0164,2015,UNION CITY PUBLIC LIBRARY,408 NORTH COLUMBIA STREET,UNION CITY,IN,-84.8088095,40.2014565
IN0165,2015,HENRY HENLEY PUBLIC LIBRARY,102 NORTH MAIN STREET,CARTHAGE,IN,-85.5718993,39.7382164
IN0166,2015,RUSHVILLE PUBLIC LIBRARY,130 WEST 3RD STREET,RUSHVILLE,IN,-85.4452502,39.6093391
IN0167,2015,UNION COUNTY PUBLIC LIBRARY,2 EAST SEMINARY STREET,LIBERTY,IN,-84.929636,39.63453270000001
IN0168,2015,HAGERSTOWN-JEFFERSON TOWNSHIP PUBLIC LIBRARY,10 WEST COLLEGE STREET,HAGERSTOWN,IN,-85.16148299999999,39.911714
IN0170,2015,CAMBRIDGE CITY PUBLIC LIBRARY,600 WEST MAIN STREET,CAMBRIDGE CITY,IN,-85.18135699999999,39.812201
IN0171,2015,MORRISSON-REEVES LIBRARY,80 NORTH 6TH STREET,RICHMOND,IN,-84.893953,39.830124
IN0172,2015,CENTERVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,126 EAST MAIN STREET,CENTERVILLE,IN,-84.994922,39.817734
IN0174,2015,JASONVILLE PUBLIC LIBRARY,611 WEST MAIN STREET,JASONVILLE,IN,-87.2062157,39.1632201
IN0175,2015,LINTON PUBLIC LIBRARY,95 SE 1ST STREET,LINTON,IN,-87.1649587,39.0327794
IN0176,2015,WORTHINGTON JEFFERSON TOWNSHIP PUBLIC LIBRARY,26 NORTH COMMERCIAL STREET,WORTHINGTON,IN,-86.975278,39.119693
IN0177,2015,BLOOMFIELD-EASTERN GREENE COUNTY PUBLIC LIBRARY,125 SOUTH FRANKLIN STREET,BLOOMFIELD,IN,-86.9385139,39.0256104
IN0178,2015,BEDFORD PUBLIC LIBRARY,1323 K STREET,BEDFORD,IN,-86.48570079999999,38.8642383
IN0179,2015,MITCHELL COMMUNITY PUBLIC LIBRARY,804 MAIN STREET,MITCHELL,IN,-86.3858582,38.7438023
IN0182,2015,MONTEZUMA PUBLIC LIBRARY,270 CRAWFORD STREET,MONTEZUMA,IN,-87.368344,39.783072
IN0183,2015,ROCKVILLE PUBLIC LIBRARY,106 NORTH MARKET STREET,ROCKVILLE,IN,-87.229091,39.763152000000005
IN0184,2015,PUTNAM COUNTY PUBLIC LIBRARY,103 EAST POPLAR STREET,GREENCASTLE,IN,-86.86341540000001,39.64256339999999
IN0185,2015,ROACHDALE-FRANKLIN TOWNSHIP PUBLIC LIBRARY,100 EAST WASHINGTON STREET,ROACHDALE,IN,-86.8008797,39.8519813
IN0186,2015,SULLIVAN COUNTY PUBLIC LIBRARY,100 SOUTH CROWDER STREET,SULLIVAN,IN,-87.4114463,39.093255299999996
IN0187,2015,VERMILLION COUNTY PUBLIC LIBRARY,385 EAST MARKET STREET,NEWPORT,IN,-87.4071531,39.8844279
IN0188,2015,CLINTON PUBLIC LIBRARY,313 SOUTH 4TH STREET,CLINTON,IN,-87.401103,39.657923
IN0190,2015,THORNTOWN PUBLIC LIBRARY,124 NORTH MARKET STREET,THORNTOWN,IN,-86.6064622,40.1296974
IN0191,2015,LEBANON PUBLIC LIBRARY,104 EAST WASHINGTON STREET,LEBANON,IN,-86.46748249999999,40.0484675
IN0193,2015,SHERIDAN PUBLIC LIBRARY,103 WEST FIRST STREET,SHERIDAN,IN,-86.221684,40.137972999999995
IN0194,2015,WESTFIELD WASHINGTON PUBLIC LIBRARY,333 WEST HOOVER STREET,WESTFIELD,IN,-86.13128,40.050017
IN0195,2015,CARMEL CLAY PUBLIC LIBRARY,55 4TH AVENUE SE,CARMEL,IN,-86.122632,39.977404
IN0196,2015,HAMILTON NORTH PUBLIC LIBRARY,209 WEST BRINTON STREET,CICERO,IN,-86.016683,40.123872999999996
IN0197,2015,HAMILTON EAST PUBLIC LIBRARY,ONE LIBRARY PLAZA,NOBLESVILLE,IN,-85.995395,40.047202
IN0198,2015,FORTVILLE-VERNON TOWNSHIP PUBLIC LIBRARY,625 EAST BROADWAY,FORTVILLE,IN,-85.84286429999999,39.9339964
IN0199,2015,HANCOCK COUNTY PUBLIC LIBRARY,900 WEST MCKENZIE ROAD,GREENFIELD,IN,-85.783618,39.799258
IN0200,2015,COATESVILLE-CLAY TOWNSHIP PUBLIC LIBRARY,4928 MILTON STREET,COATESVILLE,IN,-86.669894,39.689103
IN0201,2015,BROWNSBURG PUBLIC LIBRARY,450 SOUTH JEFFERSON STREET,BROWNSBURG,IN,-86.39588499999999,39.836601
IN0202,2015,DANVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,101 SOUTH INDIANA STREET,DANVILLE,IN,-86.5226983,39.759780600000006
IN0203,2015,CLAYTON-LIBERTY TOWNSHIP PUBLIC LIBRARY,5199 IOWA STREET,CLAYTON,IN,-86.52291600000001,39.684749
IN0204,2015,AVON-WASHINGTON TOWNSHIP PUBLIC LIBRARY,498 NORTH STATE ROAD 267,AVON,IN,-86.39957700000001,39.769628000000004
IN0205,2015,PLAINFIELD-GUILFORD TOWNSHIP PUBLIC LIBRARY,1120 STAFFORD ROAD,PLAINFIELD,IN,-86.386744,39.696962
IN0206,2015,GREENWOOD PUBLIC LIBRARY,310 SOUTH MERIDIAN,GREENWOOD,IN,-86.106309,39.611625
IN0208,2015,EDINBURGH WRIGHT-HAGEMAN PUBLIC LIBRARY,119 WEST MAIN CROSS STREET,EDINBURGH,IN,-85.96759300000001,39.354275
IN0209,2015,SPEEDWAY PUBLIC LIBRARY,5633 WEST 25TH STREET,SPEEDWAY,IN,-86.259857,39.801742
IN0210,2015,INDIANAPOLIS-MARION COUNTY PUBLIC LIBRARY,2450 NORTH MERIDIAN STREET,INDIANAPOLIS,IN,-86.1567551,39.8017019
IN0211,2015,BEECH GROVE PUBLIC LIBRARY,1102 MAIN STREET,BEECH GROVE,IN,-86.0945832,39.721632799999995
IN0213,2015,MOORESVILLE PUBLIC LIBRARY,220 WEST HARRISON STREET,MOORESVILLE,IN,-86.3791964,39.6117019
IN0215,2015,BARTHOLOMEW COUNTY PUBLIC LIBRARY,536 FIFTH STREET,COLUMBUS,IN,-85.91929,39.203547799999996
IN0218,2015,JEFFERSONVILLE TOWNSHIP PUBLIC LIBRARY,211 EAST COURT AVENUE,JEFFERSONVILLE,IN,-85.7409327,38.2750505
IN0220,2015,LAWRENCEBURG PUBLIC LIBRARY DISTRICT,150 MARY STREET,LAWRENCEBURG,IN,-84.849752,39.091583899999996
IN0221,2015,AURORA PUBLIC LIBRARY DISTRICT,414 2ND STREET,AURORA,IN,-84.90190600000001,39.056928000000006
IN0223,2015,NEW ALBANY-FLOYD COUNTY PUBLIC LIBRARY,180 WEST SPRING STREET,NEW ALBANY,IN,-85.82586059999998,38.285146399999995
IN0225,2015,BROWNSTOWN PUBLIC LIBRARY,120 EAST SPRING STREET,BROWNSTOWN,IN,-86.04033100000001,38.879766
IN0226,2015,JACKSON COUNTY PUBLIC LIBRARY,303 WEST SECOND STREET,SEYMOUR,IN,-85.89211,38.958781
IN0227,2015,JEFFERSON COUNTY PUBLIC LIBRARY,420 WEST MAIN STREET,MADISON,IN,-85.384325,38.737053
IN0229,2015,OHIO COUNTY PUBLIC LIBRARY,503 SECOND STREET,RISING SUN,IN,-84.85848100000001,38.950072
IN0230,2015,MELTON PUBLIC LIBRARY,8496 WEST COLLEGE STREET,FRENCH LICK,IN,-86.6171714,38.548804700000005
IN0231,2015,ORLEANS TOWN & TOWNSHIP PUBLIC LIBRARY,174 NORTH MAPLE STREET,ORLEANS,IN,-86.4527667,38.6635044
IN0232,2015,PAOLI PUBLIC LIBRARY,100 WEST WATER STREET,PAOLI,IN,-86.4685281,38.555081200000004
IN0233,2015,BATESVILLE MEMORIAL PUBLIC LIBRARY,131 NORTH WALNUT STREET,BATESVILLE,IN,-85.2226608,39.2998666
IN0234,2015,OSGOOD PUBLIC LIBRARY,136 WEST RIPLEY STREET,OSGOOD,IN,-85.292202,39.12912
IN0235,2015,"TYSON LIBRARY ASSOCIATION, INC",325 WEST TYSON STREET,VERSAILLES,IN,-85.25446600000001,39.071807
IN0237,2015,SWITZERLAND COUNTY PUBLIC LIBRARY,205 FERRY STREET,VEVAY,IN,-85.06660459999999,38.7471836
IN0239,2015,LINCOLN HERITAGE PUBLIC LIBRARY,105 WALLACE STREET,DALE,IN,-86.987705,38.170475
IN0241,2015,LOWELL PUBLIC LIBRARY,1505 EAST COMMERCIAL AVENUE,LOWELL,IN,-87.4072737,41.289913299999995
IN0242,2015,JOYCE PUBLIC LIBRARY,9490 WEST STATE ROAD 120,ORLAND,IN,-85.1697144,41.7309639
IN0243,2015,HUSSEY-MAYFIELD MEMORIAL PUBLIC LIBRARY,250 NORTH FIFTH STREET,ZIONSVILLE,IN,-86.2657197,39.9537307
IN0247,2015,NORTH WEBSTER COMMUNITY PUBLIC LIBRARY,301 NORTH MAIN STREET,NORTH WEBSTER,IN,-85.697956,41.327812
IN0248,2015,ADAMS PUBLIC LIBRARY SYSTEM,128 SOUTH 3RD STREET,DECATUR,IN,-84.92494599999999,40.828779
IN8007,2015,YORKTOWN PUBLIC LIBRARY,8920 WEST ADALINE STREET,YORKTOWN,IN,-85.4910204,40.1747262
KS0001,2015,RANDALL PUBLIC LIBRARY,107 MAIN ST.,RANDALL,KS,-98.04388490000001,39.6377827
KS0002,2015,SUNSHINE CITY LIBRARY,207 KANSAS,PRAIRIE VIEW,KS,-99.57257109999999,39.832373499999996
KS0003,2015,FORMOSO PUBLIC LIBRARY,108 MAIN,FORMOSO,KS,-97.9931789,39.780484200000004
KS0004,2015,LONG ISLAND COMMUNITY LIBRARY,369 WASHINGTON,LONG ISLAND,KS,-99.5340189,39.944991200000004
KS0005,2015,RAE HOBSON MEMORIAL LIBRARY,401 PAWNEE AVE.,REPUBLIC,KS,-97.82181290000001,39.924048299999995
KS0006,2015,GAYLORD CITY LIBRARY,505 MAIN,GAYLORD,KS,-98.8462985,39.6466151
KS0007,2015,MCCRACKEN PUBLIC LIBRARY,303 MAIN,MCCRACKEN,KS,-99.5697765,38.5853
KS0009,2015,KIRWIN CITY LIBRARY,1ST AND MAIN,KIRWIN,KS,-99.124984,39.672982
KS0010,2015,BISON COMMUNITY LIBRARY,202 MAIN,BISON,KS,-99.1797619,38.4748262
KS0011,2015,BURR OAK COMMUNITY LIBRARY,221 A MAIN STREET,BURR OAK,KS,-98.306195,39.868015
KS0013,2015,SYLVAN GROVE PUBLIC LIBRARY,122 S MAIN,SYLVAN GROVE,KS,-98.3931316,39.0104525
KS0014,2015,AGRA/F LEE DOCTOR LIBRARY,222 MAIN,AGRA,KS,-99.11898620000001,39.760668
KS0016,2015,COURTLAND COMMUNITY LIBRARY,403 MAIN ST.,COURTLAND,KS,-97.8949011,39.783311
KS0017,2015,JAMESTOWN CITY LIBRARY,311 D WALNUT,JAMESTOWN,KS,-97.856442,39.607091
KS0019,2015,OTIS COMMUNITY LIBRARY,122 SOUTH MAIN,OTIS,KS,-99.051384,38.53347
KS0020,2015,SCANDIA CITY LIBRARY,318 FOURTH STREET,SCANDIA,KS,-97.7853626,39.796181
KS0021,2015,LUCAS PUBLIC LIBRARY,209 S. MAIN ST.,LUCAS,KS,-98.538197,39.057688
KS0022,2015,GLEN ELDER LIBRARY,105 S. MILL ST.,GLEN ELDER,KS,-98.3083689,39.498963700000004
KS0023,2015,JEWELL PUBLIC LIBRARY,216 DELAWARE STREET,JEWELL,KS,-98.1555129,39.6694925
KS0024,2015,DELPHOS PUBLIC LIBRARY,114 W. 2ND,DELPHOS,KS,-97.7660022,39.2740691
KS0025,2015,KENSINGTON COMMUNITY/SCHOOL LIBRARY,203 SOUTH JACKSON,KENSINGTON,KS,-99.0303066,39.7653842
KS0026,2015,GLASCO CITY LIBRARY,206 E. MAIN,GLASCO,KS,-97.8388135,39.3611638
KS0027,2015,CAWKER CITY PUBLIC LIBRARY,802 LOCUST,CAWKER CITY,KS,-98.4316861,39.5093917
KS0028,2015,KANOPOLIS PUBLIC LIBRARY,221 N. KANSAS,KANOPOLIS,KS,-98.15791290000001,38.711709899999995
KS0029,2015,LOGAN PUBLIC LIBRARY,109 W. MAIN,LOGAN,KS,-99.5678757,39.6616617
KS0030,2015,RANDOLPH-DECKER PUB. LIB.,107 S GREEN ST.,CLYDE .,KS,-97.398501,39.589706
KS0032,2015,INDEPENDENT TOWNSHIP,108 MAIN,CLAFLIN,KS,-98.5336161,38.5225508
KS0033,2015,MANKATO CITY LIBRARY,214 N HIGH STE 1,MANKATO,KS,-98.211267,39.78707
KS0034,2015,DOWNS CARNEGIE LIBRARY,504 MORGAN AVE,DOWNS,KS,-98.5444991,39.500131200000006
KS0036,2015,BARNARD LIBRARY,521 ELM,LA CROSSE,KS,-99.3107837,38.532689500000004
KS0038,2015,OSBORNE PUBLIC LIBRARY,325 W MAIN,OSBORNE,KS,-98.69876009999999,39.438153799999995
KS0039,2015,MINNEAPOLIS PUBLIC,519 DELIA AVE.,MINNEAPOLIS,KS,-97.70369529999999,39.1254292
KS0040,2015,SMITH CENTER PUBLIC LIBRARY,117 W. COURT,SMITH CENTER,KS,-98.786612,39.776688
KS0043,2015,J.H. ROBBINS MEMORIAL LIBRARY,219 N. LINCOLN AVE.,ELLSWORTH,KS,-98.2296516,38.72913
KS0044,2015,ELLINWOOD SCHOOL COMMUNITY LIBRARY,210 N. SCHILLER,ELLINWOOD,KS,-98.577623,38.355799299999994
KS0045,2015,BELLEVILLE PUBLIC LIBRARY,1327 19TH STREET,BELLEVILLE,KS,-97.6305389,39.8226193
KS0046,2015,PHILLIPSBURG CITY LIBRARY,888 FOURTH STREET,PHILLIPSBURG,KS,-99.3231255,39.7579596
KS0047,2015,HOISINGTON PUBLIC LIBRARY,169 SOUTH WALNUT,HOISINGTON,KS,-98.7760738,38.5130384
KS0048,2015,PORT LIBRARY,1718 N. HERSEY,BELOIT,KS,-98.10894559999998,39.4747472
KS0050,2015,FRANK CARLSON LIBRARY,702 BROADWAY,CONCORDIA,KS,-97.65925390000001,39.5704898
KS0052,2015,GREAT BEND PUBLIC LIBRARY,1409 WILLIAMS,GREAT BEND,KS,-98.76655799999999,38.365851
KS0056,2015,BURNS PUBLIC LIBRARY,104 NORTH WASHINGTON AVE,BURNS,KS,-96.8866225,38.0893523
KS0057,2015,DWIGHT PUBLIC LIBRARY,637 MAIN,DWIGHT,KS,-96.5930581,38.843209
KS0058,2015,ELM CREEK TOWNSHIP LIBRARY,213 NORTH 5TH ST.,WILSEY,KS,-96.67674670000001,38.6372518
KS0059,2015,LEONARDVILLE CITY LIBRARY,117 N. ERPELDING RD,LEONARDVILLE,KS,-96.85890400000001,39.36499
KS0060,2015,AXTELL PUBLIC LIBRARY,401 MAPLE,AXTELL,KS,-96.2591012,39.8724771
KS0061,2015,GOESSEL PUBLIC LIBRARY,101 S. CEDAR,GOESSEL,KS,-97.34934,38.245954
KS0062,2015,HOPE COMMUNITY LIBRARY,216 N. MAIN,HOPE,KS,-97.0777559,38.6906827
KS0063,2015,WHITE CITY PUBLIC LIBRARY,111 E MACKENZIE,WHITE CITY,KS,-96.7343308,38.7956999
KS0064,2015,FLORENCE PUBLIC LIBRARY,324 MAIN ST.,FLORENCE,KS,-96.9264286,38.2406034
KS0065,2015,CLIFTON PUBLIC LIBRARY,104 E. PARALLEL,CLIFTON,KS,-97.28182559999999,39.5667135
KS0066,2015,WATERVILLE PUBLIC LIBRARY,129 E COMMERCIAL,WATERVILLE,KS,-96.748082,39.692541
KS0067,2015,HANOVER PUBLIC,205 JACKSON STREET,HANOVER,KS,-96.87378149999999,39.8904153
KS0068,2015,WAKEFIELD PUBLIC LIBRARY,205 THIRD STREET,WAKEFIELD,KS,-97.01602700000001,39.210665000000006
KS0069,2015,ENTERPRISE PUBLIC LIBRARY,202 S. FACTORY,ENTERPRISE,KS,-97.1173598,38.9040774
KS0070,2015,SOLOMON PUBLIC LIBRARY,108 N. WALNUT,SOLOMON,KS,-97.370714,38.91902
KS0071,2015,FRANKFORT CITY LIBRARY,104 E. SECOND ST,FRANKFORT,KS,-96.4186152,39.7020694
KS0072,2015,"LIBRARY DISTRICT #1, MIAMI COUNTY",206 S. BROADWAY ST.,LOUISBURG,KS,-94.68129300000001,38.61919
KS0074,2015,CHAPMAN PUBLIC LIBRARY,402 N. MARSHALL,CHAPMAN,KS,-97.01974799999999,38.970525
KS0075,2015,BLUE RAPIDS PUBLIC LIBRARY,14 PUBLIC SQUARE,BLUE RAPIDS,KS,-96.6589107,39.6822069
KS0076,2015,WASHINGTON PUBLIC LIBRARY,116 E. 2ND,WASHINGTON,KS,-97.0502676,39.8184127
KS0078,2015,AMERICUS TOWNSHIP LIBRARY,710 MAIN ST.,AMERICUS,KS,-96.262105,38.50737
KS0079,2015,PEABODY TOWNSHIP LIBRARY,214 N. WALNUT,PEABODY,KS,-97.1068033,38.1663633
KS0080,2015,MARION CITY LIBRARY,101 LIBRARY ST,MARION,KS,-97.0200366,38.3466805
KS0081,2015,COUNCIL GROVE PUBLIC LIBRARY,829 W. MAIN ST.,COUNCIL GROVE,KS,-96.49770579999999,38.6590104
KS0082,2015,HILLSBORO PUBLIC LIBRARY,120 E. GRAND AVE.,HILLSBORO,KS,-97.2043411,38.353334600000004
KS0083,2015,HERINGTON PUBLIC LIBRARY,102 S. BROADWAY,HERINGTON,KS,-96.9436,38.669715999999994
KS0085,2015,MARYSVILLE PUBLIC LIBRARY,1009 BROADWAY,MARYSVILLE,KS,-96.6454658,39.8417305
KS0087,2015,ABILENE PUBLIC LIBRARY,209 NW 4TH,ABILENE,KS,-97.214957,38.9184227
KS0088,2015,POTTAWATOMIE WABAUNSEE REGIONAL LIBRARY,306 N. 5TH STREET,ST. MARYS,KS,-96.06810899999999,39.196048
KS0089,2015,DOROTHY BRAMLAGE PUBLIC LIBRARY,230 WEST SEVENTH STREET,JUNCTION CITY,KS,-96.83211290000001,39.029351299999995
KS0090,2015,EMPORIA PUBLIC LIBRARY,110 E. SIXTH AVENUE,EMPORIA,KS,-96.1787056,38.404948499999996
KS0092,2015,CORNING CITY LIBRARY,6221 5TH ST.,CORNING,KS,-96.03226,39.656436
KS0093,2015,WETMORE PUBLIC LIBRARY,333 2ND ST.,WETMORE,KS,-95.81066750000001,39.63174779999999
KS0094,2015,RICHMOND PUBLIC LIBRARY,107 E. CENTRAL,RICHMOND,KS,-95.25613,38.40160170000001
KS0096,2015,CENTRALIA COMMUNITY LIBRARY,520 4TH STREET,CENTRALIA,KS,-96.13000799999999,39.723487
KS0097,2015,WINCHESTER PUBLIC LIBRARY,203 FOURTH STREET,WINCHESTER,KS,-95.268615,39.3239
KS0098,2015,BARNES READING ROOM,640 MAIN STREET,EVEREST,KS,-95.42554659999999,39.6773319
KS0099,2015,EFFINGHAM COMMUNITY LIBRARY,414 MAIN STREET,EFFINGHAM,KS,-95.39877709999999,39.5218776
KS0100,2015,MERIDEN-OZAWKIE PUBLIC LIBRARY,"7272 K-4 HWY, STE D",MERIDEN,KS,-95.570301,39.178292
KS0101,2015,OVERBROOK PUBLIC LIBRARY,317 MAPLE,OVERBROOK,KS,-95.5567237,38.780099299999996
KS0102,2015,NORTONVILLE PUBLIC LIBRARY,407 MAIN,NORTONVILLE,KS,-95.33209599999999,39.417072
KS0103,2015,BURLINGAME COMMUNITY LIBRARY,122 W. SANTA FE AVE,BURLINGAME,KS,-95.835916,38.753664
KS0104,2015,WELLSVILLE CITY LIBRARY,115 W. 6TH ST.,WELLSVILLE,KS,-95.08216350000001,38.7184774
KS0105,2015,CARBONDALE CITY LIBRARY,234 MAIN STREET,CARBONDALE,KS,-95.690849,38.818982
KS0106,2015,LYNDON CARNEGIE LIBRARY,127 E 6TH ST,LYNDON,KS,-95.683441,38.608774
KS0107,2015,ROSSVILLE COMMUNITY LIBRARY,407 MAIN,ROSSVILLE,KS,-95.95218,39.138531
KS0108,2015,HORTON PUBLIC LIBRARY,809 1ST AVE. EAST,HORTON,KS,-95.525891,39.660270000000004
KS0109,2015,LINWOOD COMMUNITY LIBRARY DISTRICT #1,19649 LINWOOD RD,LINWOOD,KS,-95.03797370000001,39.004061
KS0110,2015,OSKALOOSA PUBLIC LIBRARY,315 JEFFERSON ST.,OSKALOOSA,KS,-95.313936,39.215488
KS0111,2015,SILVER LAKE LIBRARY,203 RAILROAD,SILVER LAKE,KS,-95.8594373,39.1055485
KS0112,2015,DELAWARE TOWNSHIP LIBRARY,421 MARY ST. #A,VALLEY FALLS,KS,-95.45819300000001,39.345040000000004
KS0113,2015,TONGANOXIE PUBLIC LIBRARY,303 BURY ST.,TONGANOXIE,KS,-95.0876493,39.1101816
KS0114,2015,MARY COTTON PUBLIC LIBRARY,915 VIRGINIA,SABETHA,KS,-95.8014121,39.9022624
KS0115,2015,SENECA FREE LIBRARY,606 MAIN STREET,SENECA,KS,-96.0641491,39.8342915
KS0116,2015,OSAGE CITY PUBLIC LIBRARY,515 MAIN ST.,OSAGE CITY,KS,-95.826759,38.633534999999995
KS0117,2015,BALDWIN CITY LIBRARY,800 7TH ST.,BALDWIN CITY,KS,-95.187454,38.774582
KS0119,2015,"BASEHOR COMMUNITY LIBRARY, DIST #2, LV. CO.",1400 158TH STREET,BASEHOR,KS,-94.94574200000001,39.118190000000006
KS0121,2015,EUDORA PUBLIC LIBRARY,14 E 9TH ST.,EUDORA,KS,-95.098298,38.943571999999996
KS0122,2015,PAOLA FREE LIBRARY,101 EAST PEORIA,PAOLA,KS,-94.876289,38.572480999999996
KS0123,2015,OSAWATOMIE PUBLIC LIBRARY,527 BROWN AVENUE,OSAWATOMIE,KS,-94.950005,38.497961
KS0124,2015,LINN COUNTY LIBRARY DISTRICT #1,234 W. MAIN,PARKER,KS,-94.9906816,38.3283898
KS0125,2015,BONNER SPRINGS CITY LIBRARY,201 N. NETTLETON AVE.,BONNER SPRINGS,KS,-94.884213,39.060629
KS0126,2015,LYON COUNTY LIBRARY DIST. #1,421 MAIN,ALLEN,KS,-96.169728,38.655640000000005
KS0127,2015,OTTAWA LIBRARY,105 S HICKORY ST,OTTAWA,KS,-95.2671446,38.617053999999996
KS0129,2015,LEAVENWORTH PUBLIC LIBRARY,417 SPRUCE STREET,LEAVENWORTH,KS,-94.91295,39.310806
KS0130,2015,OLATHE PUBLIC LIBRARY,201 E PARK STREET,OLATHE,KS,-94.817584,38.882006
KS0131,2015,LAWRENCE PUBLIC LIBRARY,707 VERMONT STREET,LAWRENCE,KS,-95.237112,38.970345
KS0132,2015,TOPEKA AND SHAWNEE COUNTY PUBLIC LIBRARY,1515 SW 10TH AVE,TOPEKA,KS,-95.69696,39.051415000000006
KS0133,2015,"KANSAS CITY, KANSAS PUBLIC LIBRARY",625 MINNESOTA AVENUE,KANSAS CITY,KS,-94.625169,39.11553
KS0134,2015,JOHNSON COUNTY LIBRARY,9875 W. 87TH STREET,OVERLAND PARK,KS,-94.69935,38.971113
KS0137,2015,JENNINGS CITY LIBRARY,KANSAS AVENUE,JENNINGS,KS,-100.293277,39.681796999999996
KS0138,2015,NORCATUR PUBLIC LIBRARY,301 E. OSSIPEE,NORCATUR,KS,-100.189189,39.833935700000005
KS0140,2015,GRINNELL/MOORE FAMILY LIBRARY,95 S. ADAMS,GRINNELL,KS,-100.6290296,39.1258869
KS0141,2015,GRAINFIELD CITY LIBRARY,242 MAIN ST.,GRAINFIELD,KS,-100.4653694,39.1127684
KS0144,2015,ALMENA CITY LIBRARY,415 MAIN,ALMENA,KS,-99.7067666,39.892888299999996
KS0150,2015,NORTON PUBLIC LIBRARY,1 WASHINGTON SQUARE,NORTON,KS,-99.884801,39.834321
KS0158,2015,PARTRIDGE PUBLIC LIBRARY,23 S MAIN,PARTRIDGE,KS,-98.0923033,37.96862539999999
KS0159,2015,WALTON COMMUNITY LIBRARY,122 MAIN ST,WALTON,KS,-97.2559338,38.1179303
KS0160,2015,SYLVIA PUBLIC LIBRARY,121 S. MAIN,SYLVIA,KS,-98.4089677,37.9599872
KS0161,2015,HARDTNER PUBLIC LIBRARY,102 E CENTRAL,HARDTNER,KS,-98.64935729999999,37.0138265
KS0162,2015,GENESEO PUBLIC LIBRARY,725 MAIN STREET,GENESEO,KS,-98.1563311,38.5139326
KS0163,2015,VIOLA TOWNSHIP,100 N. GRICE,VIOLA,KS,-97.64285749999999,37.4820071
KS0164,2015,NORWICH PUBLIC,209 SOUTH PARKWAY,NORWICH,KS,-97.84651600000001,37.457778999999995
